"REF_DATE","GEO","DGUID","Level of study","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","New Brunswick","2016A000213","Master's","Number of graduates","Number","223","units","0","v90470051","5.3.1","600","A","","","0"
"2015","New Brunswick","2016A000213","Master's","Women+","Percent","239","units","0","v90470052","5.3.2","51","","","","0"
"2015","New Brunswick","2016A000213","Master's","Average age at graduation","Years","308","units","0","v90470053","5.3.3","32","A","","","0"
"2015","New Brunswick","2016A000213","Master's","Median age at graduation","Years","308","units","0","v90470054","5.3.4","29","A","","","0"
"2015","New Brunswick","2016A000213","Master's","Under age 25 at graduation","Percent","239","units","0","v90470055","5.3.5","16","","","","0"
"2015","New Brunswick","2016A000213","Master's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470056","5.3.6","21","","","","0"
"2015","New Brunswick","2016A000213","Doctorate","Number of graduates","Number","223","units","0","v90470057","5.4.1","0","A","","","0"
"2015","New Brunswick","2016A000213","Doctorate","Women+","Percent","239","units","0","v90470058","5.4.2","51","","","","0"
"2015","New Brunswick","2016A000213","Doctorate","Average age at graduation","Years","308","units","0","v90470059","5.4.3","37","A","","","0"
"2015","New Brunswick","2016A000213","Doctorate","Median age at graduation","Years","308","units","0","v90470060","5.4.4","34","A","","","0"
"2015","New Brunswick","2016A000213","Doctorate","Under age 25 at graduation","Percent","239","units","0","v90470061","5.4.5","","..","","","0"
"2015","New Brunswick","2016A000213","Doctorate","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470062","5.4.6","","..","","","0"
"2015","Quebec","2016A000224","College","Number of graduates","Number","223","units","0","v90470063","6.1.1","29800","A","","","0"
"2015","Quebec","2016A000224","College","Women+","Percent","239","units","0","v90470064","6.1.2","59","","","","0"
"2015","Quebec","2016A000224","College","Average age at graduation","Years","308","units","0","v90470065","6.1.3","27","A","","","0"
"2015","Quebec","2016A000224","College","Median age at graduation","Years","308","units","0","v90470066","6.1.4","23","A","","","0"
"2015","Quebec","2016A000224","College","Under age 25 at graduation","Percent","239","units","0","v90470067","6.1.5","56","","","","0"
"2015","Quebec","2016A000224","College","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470068","6.1.6","46","","","","0"
"2015","Quebec","2016A000224","Bachelor's","Number of graduates","Number","223","units","0","v90470069","6.2.1","54900","A","","","0"
"2015","Quebec","2016A000224","Bachelor's","Women+","Percent","239","units","0","v90470070","6.2.2","60","","","","0"
"2015","Quebec","2016A000224","Bachelor's","Average age at graduation","Years","308","units","0","v90470071","6.2.3","27","A","","","0"
"2015","Quebec","2016A000224","Bachelor's","Median age at graduation","Years","308","units","0","v90470072","6.2.4","24","A","","","0"
"2015","Quebec","2016A000224","Bachelor's","Under age 25 at graduation","Percent","239","units","0","v90470073","6.2.5","54","","","","0"
"2015","Quebec","2016A000224","Bachelor's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470074","6.2.6","53","","","","0"
"2015","Quebec","2016A000224","Master's","Number of graduates","Number","223","units","0","v90470075","6.3.1","23400","A","","","0"
"2015","Quebec","2016A000224","Master's","Women+","Percent","239","units","0","v90470076","6.3.2","58","","","","0"
"2015","Quebec","2016A000224","Master's","Average age at graduation","Years","308","units","0","v90470077","6.3.3","31","A","","","0"
"2015","Quebec","2016A000224","Master's","Median age at graduation","Years","308","units","0","v90470078","6.3.4","29","A","","","0"
"2015","Quebec","2016A000224","Master's","Under age 25 at graduation","Percent","239","units","0","v90470079","6.3.5","20","","","","0"
"2015","Quebec","2016A000224","Master's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470080","6.3.6","29","","","","0"
"2015","Quebec","2016A000224","Doctorate","Number of graduates","Number","223","units","0","v90470081","6.4.1","1800","A","","","0"
"2015","Quebec","2016A000224","Doctorate","Women+","Percent","239","units","0","v90470082","6.4.2","47","","","","0"
"2015","Quebec","2016A000224","Doctorate","Average age at graduation","Years","308","units","0","v90470083","6.4.3","34","A","","","0"
"2015","Quebec","2016A000224","Doctorate","Median age at graduation","Years","308","units","0","v90470084","6.4.4","32","A","","","0"
"2015","Quebec","2016A000224","Doctorate","Under age 25 at graduation","Percent","239","units","0","v90470085","6.4.5","1","","","","0"
"2015","Quebec","2016A000224","Doctorate","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470086","6.4.6","19","","","","0"
"2015","Ontario","2016A000235","College","Number of graduates","Number","223","units","0","v90470087","7.1.1","61100","A","","","0"
"2015","Ontario","2016A000235","College","Women+","Percent","239","units","0","v90470088","7.1.2","54","","","","0"
"2015","Ontario","2016A000235","College","Average age at graduation","Years","308","units","0","v90470089","7.1.3","25","A","","","0"
"2015","Ontario","2016A000235","College","Median age at graduation","Years","308","units","0","v90470090","7.1.4","23","A","","","0"
"2015","Ontario","2016A000235","College","Under age 25 at graduation","Percent","239","units","0","v90470091","7.1.5","63","","","","0"
"2015","Ontario","2016A000235","College","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470092","7.1.6","35","","","","0"
"2015","Ontario","2016A000235","Bachelor's","Number of graduates","Number","223","units","0","v90470093","7.2.1","83000","A","","","0"
"2015","Ontario","2016A000235","Bachelor's","Women+","Percent","239","units","0","v90470094","7.2.2","62","","","","0"
"2015","Ontario","2016A000235","Bachelor's","Average age at graduation","Years","308","units","0","v90470095","7.2.3","24","A","","","0"
"2015","Ontario","2016A000235","Bachelor's","Median age at graduation","Years","308","units","0","v90470096","7.2.4","22","A","","","0"
"2015","Ontario","2016A000235","Bachelor's","Under age 25 at graduation","Percent","239","units","0","v90470097","7.2.5","77","","","","0"
"2015","Ontario","2016A000235","Bachelor's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470098","7.2.6","48","","","","0"
"2015","Ontario","2016A000235","Master's","Number of graduates","Number","223","units","0","v90470099","7.3.1","22900","A","","","0"
"2015","Ontario","2016A000235","Master's","Women+","Percent","239","units","0","v90470100","7.3.2","57","","","","0"
"2015","Ontario","2016A000235","Master's","Average age at graduation","Years","308","units","0","v90470101","7.3.3","29","A","","","0"
"2015","Ontario","2016A000235","Master's","Median age at graduation","Years","308","units","0","v90470102","7.3.4","26","A","","","0"
"2015","Ontario","2016A000235","Master's","Under age 25 at graduation","Percent","239","units","0","v90470103","7.3.5","30","","","","0"
"2015","Ontario","2016A000235","Master's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470104","7.3.6","26","","","","0"
"2015","Ontario","2016A000235","Doctorate","Number of graduates","Number","223","units","0","v90470105","7.4.1","2400","A","","","0"
"2015","Ontario","2016A000235","Doctorate","Women+","Percent","239","units","0","v90470106","7.4.2","48","","","","0"
"2015","Ontario","2016A000235","Doctorate","Average age at graduation","Years","308","units","0","v90470107","7.4.3","35","A","","","0"
"2015","Ontario","2016A000235","Doctorate","Median age at graduation","Years","308","units","0","v90470108","7.4.4","32","A","","","0"
"2015","Ontario","2016A000235","Doctorate","Under age 25 at graduation","Percent","239","units","0","v90470109","7.4.5","","..","","","0"
"2015","Ontario","2016A000235","Doctorate","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470110","7.4.6","12","","","","0"
"2015","Manitoba","2016A000246","College","Number of graduates","Number","223","units","0","v90470111","8.1.1","3900","A","","","0"
"2015","Manitoba","2016A000246","College","Women+","Percent","239","units","0","v90470112","8.1.2","53","","","","0"
"2015","Manitoba","2016A000246","College","Average age at graduation","Years","308","units","0","v90470113","8.1.3","27","A","","","0"
"2015","Manitoba","2016A000246","College","Median age at graduation","Years","308","units","0","v90470114","8.1.4","23","A","","","0"
"2015","Manitoba","2016A000246","College","Under age 25 at graduation","Percent","239","units","0","v90470115","8.1.5","57","","","","0"
"2015","Manitoba","2016A000246","College","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470116","8.1.6","24","","","","0"
"2015","Manitoba","2016A000246","Bachelor's","Number of graduates","Number","223","units","0","v90470117","8.2.1","6000","A","","","0"
"2015","Manitoba","2016A000246","Bachelor's","Women+","Percent","239","units","0","v90470118","8.2.2","60","","","","0"
"2015","Manitoba","2016A000246","Bachelor's","Average age at graduation","Years","308","units","0","v90470119","8.2.3","26","A","","","0"
"2015","Manitoba","2016A000246","Bachelor's","Median age at graduation","Years","308","units","0","v90470120","8.2.4","24","A","","","0"
"2015","Manitoba","2016A000246","Bachelor's","Under age 25 at graduation","Percent","239","units","0","v90470121","8.2.5","60","","","","0"
"2015","Manitoba","2016A000246","Bachelor's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470122","8.2.6","40","","","","0"
"2015","Manitoba","2016A000246","Master's","Number of graduates","Number","223","units","0","v90470123","8.3.1","1300","A","","","0"
"2015","Manitoba","2016A000246","Master's","Women+","Percent","239","units","0","v90470124","8.3.2","60","","","","0"
"2015","Manitoba","2016A000246","Master's","Average age at graduation","Years","308","units","0","v90470125","8.3.3","33","A","","","0"
"2015","Manitoba","2016A000246","Master's","Median age at graduation","Years","308","units","0","v90470126","8.3.4","30","A","","","0"
"2015","Manitoba","2016A000246","Master's","Under age 25 at graduation","Percent","239","units","0","v90470127","8.3.5","11","","","","0"
"2015","Manitoba","2016A000246","Master's","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v90470128","8.3.6","23","","","","0"
"2015","Manitoba","2016A000246","Doctorate","Number of graduates","Number","223","units","0","v90470129","8.4.1","200","A","","","0"
"2015","Manitoba","2016A000246","Doctorate","Women+","Percent","239","units","0","v90470130","8.4.2","48","","","","0"
