"REF_DATE","GEO","DGUID","Level of study","Gender","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2000","Quebec","2016A000224","Bachelor's","Women+","75th percentile","Dollars","81","units","0","v88834257","6.2.3.3","44600","","","","0"
"2000","Quebec","2016A000224","Master's","Total - Gender","25th percentile","Dollars","81","units","0","v88834258","6.3.1.1","37500","","","","0"
"2000","Quebec","2016A000224","Master's","Total - Gender","Median","Dollars","81","units","0","v88834259","6.3.1.2","50000","","","","0"
"2000","Quebec","2016A000224","Master's","Total - Gender","75th percentile","Dollars","81","units","0","v88834260","6.3.1.3","62000","","","","0"
"2000","Quebec","2016A000224","Master's","Men+","25th percentile","Dollars","81","units","0","v88834261","6.3.2.1","40000","","","","0"
"2000","Quebec","2016A000224","Master's","Men+","Median","Dollars","81","units","0","v88834262","6.3.2.2","54000","","","","0"
"2000","Quebec","2016A000224","Master's","Men+","75th percentile","Dollars","81","units","0","v88834263","6.3.2.3","70000","","","","0"
"2000","Quebec","2016A000224","Master's","Women+","25th percentile","Dollars","81","units","0","v88834264","6.3.3.1","36000","","","","0"
"2000","Quebec","2016A000224","Master's","Women+","Median","Dollars","81","units","0","v88834265","6.3.3.2","45000","","","","0"
"2000","Quebec","2016A000224","Master's","Women+","75th percentile","Dollars","81","units","0","v88834266","6.3.3.3","58000","","","","0"
"2000","Quebec","2016A000224","Doctorate","Total - Gender","25th percentile","Dollars","81","units","0","v88834267","6.4.1.1","45600","","","","0"
"2000","Quebec","2016A000224","Doctorate","Total - Gender","Median","Dollars","81","units","0","v88834268","6.4.1.2","58000","","","","0"
"2000","Quebec","2016A000224","Doctorate","Total - Gender","75th percentile","Dollars","81","units","0","v88834269","6.4.1.3","75000","","","","0"
"2000","Quebec","2016A000224","Doctorate","Men+","25th percentile","Dollars","81","units","0","v88834270","6.4.2.1","46800","","","","0"
"2000","Quebec","2016A000224","Doctorate","Men+","Median","Dollars","81","units","0","v88834271","6.4.2.2","60000","","","","0"
"2000","Quebec","2016A000224","Doctorate","Men+","75th percentile","Dollars","81","units","0","v88834272","6.4.2.3","75000","","","","0"
"2000","Quebec","2016A000224","Doctorate","Women+","25th percentile","Dollars","81","units","0","v88834273","6.4.3.1","44400","","","","0"
"2000","Quebec","2016A000224","Doctorate","Women+","Median","Dollars","81","units","0","v88834274","6.4.3.2","57000","","","","0"
"2000","Quebec","2016A000224","Doctorate","Women+","75th percentile","Dollars","81","units","0","v88834275","6.4.3.3","75000","","","","0"
"2000","Ontario","2016A000235","College","Total - Gender","25th percentile","Dollars","81","units","0","v88834276","7.1.1.1","25000","","","","0"
"2000","Ontario","2016A000235","College","Total - Gender","Median","Dollars","81","units","0","v88834277","7.1.1.2","33500","","","","0"
"2000","Ontario","2016A000235","College","Total - Gender","75th percentile","Dollars","81","units","0","v88834278","7.1.1.3","41200","","","","0"
"2000","Ontario","2016A000235","College","Men+","25th percentile","Dollars","81","units","0","v88834279","7.1.2.1","28600","","","","0"
"2000","Ontario","2016A000235","College","Men+","Median","Dollars","81","units","0","v88834280","7.1.2.2","36400","","","","0"
"2000","Ontario","2016A000235","College","Men+","75th percentile","Dollars","81","units","0","v88834281","7.1.2.3","46300","","","","0"
"2000","Ontario","2016A000235","College","Women+","25th percentile","Dollars","81","units","0","v88834282","7.1.3.1","23400","","","","0"
"2000","Ontario","2016A000235","College","Women+","Median","Dollars","81","units","0","v88834283","7.1.3.2","31000","","","","0"
"2000","Ontario","2016A000235","College","Women+","75th percentile","Dollars","81","units","0","v88834284","7.1.3.3","38000","","","","0"
"2000","Ontario","2016A000235","Bachelor's","Total - Gender","25th percentile","Dollars","81","units","0","v88834285","7.2.1.1","32000","","","","0"
"2000","Ontario","2016A000235","Bachelor's","Total - Gender","Median","Dollars","81","units","0","v88834286","7.2.1.2","40000","","","","0"
"2000","Ontario","2016A000235","Bachelor's","Total - Gender","75th percentile","Dollars","81","units","0","v88834287","7.2.1.3","49000","","","","0"
"2000","Ontario","2016A000235","Bachelor's","Men+","25th percentile","Dollars","81","units","0","v88834288","7.2.2.1","35000","","","","0"
"2000","Ontario","2016A000235","Bachelor's","Men+","Median","Dollars","81","units","0","v88834289","7.2.2.2","42400","","","","0"
"2000","Ontario","2016A000235","Bachelor's","Men+","75th percentile","Dollars","81","units","0","v88834290","7.2.2.3","56000","","","","0"
"2000","Ontario","2016A000235","Bachelor's","Women+","25th percentile","Dollars","81","units","0","v88834291","7.2.3.1","31200","","","","0"
"2000","Ontario","2016A000235","Bachelor's","Women+","Median","Dollars","81","units","0","v88834292","7.2.3.2","38000","","","","0"
"2000","Ontario","2016A000235","Bachelor's","Women+","75th percentile","Dollars","81","units","0","v88834293","7.2.3.3","45600","","","","0"
"2000","Ontario","2016A000235","Master's","Total - Gender","25th percentile","Dollars","81","units","0","v88834294","7.3.1.1","43000","","","","0"
"2000","Ontario","2016A000235","Master's","Total - Gender","Median","Dollars","81","units","0","v88834295","7.3.1.2","54000","","","","0"
"2000","Ontario","2016A000235","Master's","Total - Gender","75th percentile","Dollars","81","units","0","v88834296","7.3.1.3","71000","","","","0"
"2000","Ontario","2016A000235","Master's","Men+","25th percentile","Dollars","81","units","0","v88834297","7.3.2.1","46800","","","","0"
"2000","Ontario","2016A000235","Master's","Men+","Median","Dollars","81","units","0","v88834298","7.3.2.2","60000","","","","0"
"2000","Ontario","2016A000235","Master's","Men+","75th percentile","Dollars","81","units","0","v88834299","7.3.2.3","80000","","","","0"
"2000","Ontario","2016A000235","Master's","Women+","25th percentile","Dollars","81","units","0","v88834300","7.3.3.1","41600","","","","0"
"2000","Ontario","2016A000235","Master's","Women+","Median","Dollars","81","units","0","v88834301","7.3.3.2","51000","","","","0"
"2000","Ontario","2016A000235","Master's","Women+","75th percentile","Dollars","81","units","0","v88834302","7.3.3.3","63000","","","","0"
"2000","Ontario","2016A000235","Doctorate","Total - Gender","25th percentile","Dollars","81","units","0","v88834303","7.4.1.1","43000","","","","0"
"2000","Ontario","2016A000235","Doctorate","Total - Gender","Median","Dollars","81","units","0","v88834304","7.4.1.2","58000","","","","0"
"2000","Ontario","2016A000235","Doctorate","Total - Gender","75th percentile","Dollars","81","units","0","v88834305","7.4.1.3","72000","","","","0"
"2000","Ontario","2016A000235","Doctorate","Men+","25th percentile","Dollars","81","units","0","v88834306","7.4.2.1","42900","","","","0"
"2000","Ontario","2016A000235","Doctorate","Men+","Median","Dollars","81","units","0","v88834307","7.4.2.2","58800","","","","0"
"2000","Ontario","2016A000235","Doctorate","Men+","75th percentile","Dollars","81","units","0","v88834308","7.4.2.3","75000","","","","0"
"2000","Ontario","2016A000235","Doctorate","Women+","25th percentile","Dollars","81","units","0","v88834309","7.4.3.1","44200","","","","0"
"2000","Ontario","2016A000235","Doctorate","Women+","Median","Dollars","81","units","0","v88834310","7.4.3.2","56000","","","","0"
"2000","Ontario","2016A000235","Doctorate","Women+","75th percentile","Dollars","81","units","0","v88834311","7.4.3.3","68000","","","","0"
"2000","Manitoba","2016A000246","College","Total - Gender","25th percentile","Dollars","81","units","0","v88834312","8.1.1.1","21800","","","","0"
"2000","Manitoba","2016A000246","College","Total - Gender","Median","Dollars","81","units","0","v88834313","8.1.1.2","26500","","","","0"
"2000","Manitoba","2016A000246","College","Total - Gender","75th percentile","Dollars","81","units","0","v88834314","8.1.1.3","35000","","","","0"
"2000","Manitoba","2016A000246","College","Men+","25th percentile","Dollars","81","units","0","v88834315","8.1.2.1","25000","","","","0"
"2000","Manitoba","2016A000246","College","Men+","Median","Dollars","81","units","0","v88834316","8.1.2.2","31200","","","","0"
"2000","Manitoba","2016A000246","College","Men+","75th percentile","Dollars","81","units","0","v88834317","8.1.2.3","41600","","","","0"
"2000","Manitoba","2016A000246","College","Women+","25th percentile","Dollars","81","units","0","v88834318","8.1.3.1","20700","","","","0"
"2000","Manitoba","2016A000246","College","Women+","Median","Dollars","81","units","0","v88834319","8.1.3.2","24500","","","","0"
"2000","Manitoba","2016A000246","College","Women+","75th percentile","Dollars","81","units","0","v88834320","8.1.3.3","30300","","","","0"
"2000","Manitoba","2016A000246","Bachelor's","Total - Gender","25th percentile","Dollars","81","units","0","v88834321","8.2.1.1","28100","","","","0"
"2000","Manitoba","2016A000246","Bachelor's","Total - Gender","Median","Dollars","81","units","0","v88834322","8.2.1.2","36000","","","","0"
"2000","Manitoba","2016A000246","Bachelor's","Total - Gender","75th percentile","Dollars","81","units","0","v88834323","8.2.1.3","44200","","","","0"
"2000","Manitoba","2016A000246","Bachelor's","Men+","25th percentile","Dollars","81","units","0","v88834324","8.2.2.1","28800","","","","0"
"2000","Manitoba","2016A000246","Bachelor's","Men+","Median","Dollars","81","units","0","v88834325","8.2.2.2","36400","","","","0"
"2000","Manitoba","2016A000246","Bachelor's","Men+","75th percentile","Dollars","81","units","0","v88834326","8.2.2.3","45000","","","","0"
"2000","Manitoba","2016A000246","Bachelor's","Women+","25th percentile","Dollars","81","units","0","v88834327","8.2.3.1","28000","","","","0"
"2000","Manitoba","2016A000246","Bachelor's","Women+","Median","Dollars","81","units","0","v88834328","8.2.3.2","36000","","","","0"
"2000","Manitoba","2016A000246","Bachelor's","Women+","75th percentile","Dollars","81","units","0","v88834329","8.2.3.3","42900","","","","0"
"2000","Manitoba","2016A000246","Master's","Total - Gender","25th percentile","Dollars","81","units","0","v88834330","8.3.1.1","40000","","","","0"
"2000","Manitoba","2016A000246","Master's","Total - Gender","Median","Dollars","81","units","0","v88834331","8.3.1.2","50000","","","","0"
"2000","Manitoba","2016A000246","Master's","Total - Gender","75th percentile","Dollars","81","units","0","v88834332","8.3.1.3","60000","","","","0"
"2000","Manitoba","2016A000246","Master's","Men+","25th percentile","Dollars","81","units","0","v88834333","8.3.2.1","39300","","","","0"
"2000","Manitoba","2016A000246","Master's","Men+","Median","Dollars","81","units","0","v88834334","8.3.2.2","48000","","","","0"
"2000","Manitoba","2016A000246","Master's","Men+","75th percentile","Dollars","81","units","0","v88834335","8.3.2.3","60000","","","","0"
"2000","Manitoba","2016A000246","Master's","Women+","25th percentile","Dollars","81","units","0","v88834336","8.3.3.1","41300","","","","0"
"2000","Manitoba","2016A000246","Master's","Women+","Median","Dollars","81","units","0","v88834337","8.3.3.2","52000","","","","0"
"2000","Manitoba","2016A000246","Master's","Women+","75th percentile","Dollars","81","units","0","v88834338","8.3.3.3","58700","","","","0"
"2000","Manitoba","2016A000246","Doctorate","Total - Gender","25th percentile","Dollars","81","units","0","v88834339","8.4.1.1","47000","","","","0"
"2000","Manitoba","2016A000246","Doctorate","Total - Gender","Median","Dollars","81","units","0","v88834340","8.4.1.2","56500","","","","0"
"2000","Manitoba","2016A000246","Doctorate","Total - Gender","75th percentile","Dollars","81","units","0","v88834341","8.4.1.3","73000","","","","0"
"2000","Manitoba","2016A000246","Doctorate","Men+","25th percentile","Dollars","81","units","0","v88834342","8.4.2.1","47000","","","","0"
"2000","Manitoba","2016A000246","Doctorate","Men+","Median","Dollars","81","units","0","v88834343","8.4.2.2","58000","","","","0"
"2000","Manitoba","2016A000246","Doctorate","Men+","75th percentile","Dollars","81","units","0","v88834344","8.4.2.3","75000","","","","0"
"2000","Manitoba","2016A000246","Doctorate","Women+","25th percentile","Dollars","81","units","0","v88834345","8.4.3.1","","x","","","0"
"2000","Manitoba","2016A000246","Doctorate","Women+","Median","Dollars","81","units","0","v88834346","8.4.3.2","55000","","","","0"
"2000","Manitoba","2016A000246","Doctorate","Women+","75th percentile","Dollars","81","units","0","v88834347","8.4.3.3","","x","","","0"
"2000","Saskatchewan","2016A000247","College","Total - Gender","25th percentile","Dollars","81","units","0","v88834348","9.1.1.1","22700","","","","0"
"2000","Saskatchewan","2016A000247","College","Total - Gender","Median","Dollars","81","units","0","v88834349","9.1.1.2","28300","","","","0"
"2000","Saskatchewan","2016A000247","College","Total - Gender","75th percentile","Dollars","81","units","0","v88834350","9.1.1.3","35400","","","","0"
"2000","Saskatchewan","2016A000247","College","Men+","25th percentile","Dollars","81","units","0","v88834351","9.1.2.1","25000","","","","0"
"2000","Saskatchewan","2016A000247","College","Men+","Median","Dollars","81","units","0","v88834352","9.1.2.2","32000","","","","0"
"2000","Saskatchewan","2016A000247","College","Men+","75th percentile","Dollars","81","units","0","v88834353","9.1.2.3","40900","","","","0"
"2000","Saskatchewan","2016A000247","College","Women+","25th percentile","Dollars","81","units","0","v88834354","9.1.3.1","21400","","","","0"
"2000","Saskatchewan","2016A000247","College","Women+","Median","Dollars","81","units","0","v88834355","9.1.3.2","26500","","","","0"
"2000","Saskatchewan","2016A000247","College","Women+","75th percentile","Dollars","81","units","0","v88834356","9.1.3.3","31200","","","","0"
"2000","Saskatchewan","2016A000247","Bachelor's","Total - Gender","25th percentile","Dollars","81","units","0","v88834357","9.2.1.1","31200","","","","0"
"2000","Saskatchewan","2016A000247","Bachelor's","Total - Gender","Median","Dollars","81","units","0","v88834358","9.2.1.2","37900","","","","0"
"2000","Saskatchewan","2016A000247","Bachelor's","Total - Gender","75th percentile","Dollars","81","units","0","v88834359","9.2.1.3","46800","","","","0"
"2000","Saskatchewan","2016A000247","Bachelor's","Men+","25th percentile","Dollars","81","units","0","v88834360","9.2.2.1","32000","","","","0"
"2000","Saskatchewan","2016A000247","Bachelor's","Men+","Median","Dollars","81","units","0","v88834361","9.2.2.2","40000","","","","0"
"2000","Saskatchewan","2016A000247","Bachelor's","Men+","75th percentile","Dollars","81","units","0","v88834362","9.2.2.3","50000","","","","0"
"2000","Saskatchewan","2016A000247","Bachelor's","Women+","25th percentile","Dollars","81","units","0","v88834363","9.2.3.1","31000","","","","0"
"2000","Saskatchewan","2016A000247","Bachelor's","Women+","Median","Dollars","81","units","0","v88834364","9.2.3.2","36600","","","","0"
"2000","Saskatchewan","2016A000247","Bachelor's","Women+","75th percentile","Dollars","81","units","0","v88834365","9.2.3.3","44200","","","","0"
"2000","Saskatchewan","2016A000247","Master's","Total - Gender","25th percentile","Dollars","81","units","0","v88834366","9.3.1.1","40000","","","","0"
"2000","Saskatchewan","2016A000247","Master's","Total - Gender","Median","Dollars","81","units","0","v88834367","9.3.1.2","50000","","","","0"
"2000","Saskatchewan","2016A000247","Master's","Total - Gender","75th percentile","Dollars","81","units","0","v88834368","9.3.1.3","60000","","","","0"
"2000","Saskatchewan","2016A000247","Master's","Men+","25th percentile","Dollars","81","units","0","v88834369","9.3.2.1","40000","","","","0"
"2000","Saskatchewan","2016A000247","Master's","Men+","Median","Dollars","81","units","0","v88834370","9.3.2.2","52000","","","","0"
"2000","Saskatchewan","2016A000247","Master's","Men+","75th percentile","Dollars","81","units","0","v88834371","9.3.2.3","68000","","","","0"
"2000","Saskatchewan","2016A000247","Master's","Women+","25th percentile","Dollars","81","units","0","v88834372","9.3.3.1","38500","","","","0"
